tªn thuéc tÝnh	Cã Ph¶I Lµ TiÒn Tè Hay Kh«ng	 Ngò  Hµnh Yªu Cçu 	Yªu Cçu CÊp §é	ID Thuéc TÝnh 	Tham Sè 1 Tèi ThiÓu	Tham Sè 1 Tèi ®a	Tham Sè 2 Tèi ThiÓu	Tham Sè 2 Tèi ®a	Tham Sè 3 Tèi thiÓu	Tham Sè 3 tèi ®a	HiÖu Qu¶ ThuyÕt Minh
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Méc %				279	10	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy 6%				281	6	6	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy 7%				281	7	7	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy 8%				281	8	8	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy 9%				281	9	9	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy 10%				281	10	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa 6%				283	6	6	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa 7%				283	7	7	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa 8%				283	8	8	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa 9%				283	9	9	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa 10%				283	10	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ 6%				285	6	6	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ 7%				285	7	7	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ 8%				285	8	8	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ 9%				285	9	9	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ 10%				285	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng TÊt c¶ cña ®èi ph­¬ng 1				263	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng ®äc cña ®èi ph­¬ng 1				264	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng B¨ng cña ®èi ph­¬ng 1				265	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng Háa cña ®èi ph­¬ng1				266	20	20	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	2	2	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	4	4	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	6	6	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	8	8	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	10	10	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	12	12	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	14	14	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	16	16	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	18	18	-1	-1	0	0	0
Xem nhÑ Kh¸ng L«i cña ®èi ph­¬ng 1				267	20	20	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 20				306	200	200	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 40				306	400	400	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 60				306	600	600	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 80				306	800	800	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 100				306	1000	1000	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 120				306	1200	1200	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 140				306	1400	1400	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 160				306	1600	1600	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 180				306	1800	1800	-1	-1	0	0	0
NéiC«ng §¸nh§¸nh 200				306	2000	2000	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	840	920	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	65	70	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	65	70	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	65	70	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	65	70	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	65	70	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	920	1000	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	65	70	-1	-1	0	0	0
X¸c XuÊt Hãa Gi¶i S¸t Th­¬ng %				226	4	5	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1080	1160	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	75	80	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	75	80	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	75	80	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	75	80	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	75	80	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1080	1160	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	100	110	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	100	110	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	100	110	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	75	80	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	65	70	-1	-1	0	0	0
X¸c XuÊt Hãa Gi¶i S¸t Th­¬ng %				226	5	6	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1240	1320	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	85	90	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	85	90	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	85	90	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	85	90	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	85	90	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1240	1320	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	115	120	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	115	120	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	115	120	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	85	90	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	70	75	-1	-1	0	0	0
X¸c XuÊt Hãa Gi¶i S¸t Th­¬ng %				226	6	7	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	920	1000	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	60	65	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	60	65	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	60	65	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	60	65	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	60	65	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	920	1000	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	85	90	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	85	90	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	85	90	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	60	65	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	60	65	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1160	1240	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	70	75	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	70	75	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	70	75	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	70	75	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	70	75	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1160	1240	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	95	100	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	95	100	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	95	100	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	70	75	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	70	75	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1320	1400	-1	-1	0	0	0
Kh¸ng Háa ( D­¬ng )				230	80	85	-1	-1	0	0	0
Kh¸ng B¨ng  ( D­¬ng )				232	80	85	-1	-1	0	0	0
Kh¸ng L«i ( D­¬ng )				229	80	85	-1	-1	0	0	0
Kh¸ng §éc (D­¬ng)				228	80	85	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng)				231	80	85	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1320	1400	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	105	110	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	105	110	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	105	110	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	80	85	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	80	85	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1480	1560	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1480	1560	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	115	120	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	115	120	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	115	120	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	90	95	-1	-1	0	0	0
Míi TriÖt Tiªu S¸t Th­¬ng (§iÓm)				237	90	95	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	1200	1300	-1	-1	0	0	0
Néi Lùc Tèi §a( d­¬ng )				235	1100	1200	-1	-1	0	0	0
Gi¶m §I THêi GIan Tróng §éc				108	100	110	-1	-1	0	0	0
Gi¶m §I THêi Gian Cho¸ng				110	100	110	-1	-1	0	0	0
Gi¶m Thêi Gian lµm chËm %				106	100	110	-1	-1	0	0	0
Kh¸ng TÊt C¶ ( D­¬ng )				241	38	40	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	85	90	-1	-1	0	0	0
X¸c XuÊt Hãa Gi¶i S¸t Th­¬ng %				226	6	8	-1	-1	0	0	0
Ph¶n §ßn TÇm Xa (§iÓm)				120	8	10	-1	-1	0	0	0
Hang long bat vuKNVC				139	3	4	-1	-1	14	14	0
thieu lam quyen phapKNVC				139	3	4	-1	-1	8	8	0
§¹t Ma §é GiangKNVC				139	3	4	-1	-1	318	318	0
Kim Cang Phuc MaKNVC				139	3	4	-1	-1	10	10	0
Thieu Lam Con PHapKNVC				139	3	4	-1	-1	4	4	0
Vi Tha HiÕn TrÞ KNVC				139	1	1	-1	-1	1056	1056	0
Hoµnh T¶o Thiªn Qu©n KNVC				139	3	4	-1	-1	319	319	0
Hoanh Tao Luc HopKNVC				139	3	4	-1	-1	11	11	0
Thieu Lam Dao PhapKNVC				139	3	4	-1	-1	6	6	0
Ma Ha Vo LuongKNVC				139	3	4	-1	-1	19	19	0
Long Hæ  Trao KNVC				139	3	4	-1	-1	321	321	0
Tam Giíi Quy ThiÒn KNVC				139	1	1	-1	-1	1057	1057	0
tèc ®é di chuyÓn				111	100	110	-1	-1	0	0	0
Thêi  Gian Phôc Håi(HiÖn) ( D­¬ng )				245	71	76	-1	-1	0	0	0
 §¹i Lùc KimCang Ch­ëng KNVC				139	1	1	-1	-1	1055	1055	0
Long Trao Ho TraoKNVC				139	3	4	-1	-1	271	271	0
Phôc Håi Néi Lùc				92	15	20	-1	-1	0	0	0
B¨ng S¸t Ngo¹i C«ng §iÓm 				123	180	200	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	15	20	-1	-1	0	0	0
 Trao Long QuyÕt KNVC				139	3	4	-1	-1	29	29	0
Thien Vuong Chuy PhapKNVC				139	3	4	-1	-1	26	26	0
 Hµnh V©n QuyÕt KNVC				139	3	4	-1	-1	31	31	0
Thõa Long QuyÕt KNVC				139	3	4	-1	-1	324	324	0
Trïy phong quyÕt KNVC				139	3	4	-1	-1	325	325	0
Håi Phong L¹cKNVC				139	3	4	-1	-1	30	30	0
Thiªn  V­¬ng Th­¬ng  Ph¸pKNVC				139	3	4	-1	-1	23	23	0
D­¬ng quan tam ®iÖp KNVC				139	3	4	-1	-1	35	35	0
TinhNguyÖt KNVC				139	3	4	-1	-1	323	323	0
Kinh Loi TraoKNVC				139	3	4	-1	-1	34	34	0
Thiªn  V­¬ng  §ao  Ph¸pKNVC				139	3	4	-1	-1	24	24	0
Phach Phong  Trao KNVC				139	3	4	-1	-1	37	37	0
Ph¸ Thiªn  Trao KNVC				139	3	4	-1	-1	322	322	0
tèc ®é di chuyÓn				111	100	110	-1	-1	0	0	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	140	158	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	30	35	-1	-1	0	0	0
NhÊt DiÖp Tri Thu KNVC				139	3	4	-1	-1	85	85	0
Nga Mi KiÕm  Ph¸pKNVC				139	3	4	-1	-1	77	77	0
Th«i  S¬n Väng NguyÖt KNVC				139	3	4	-1	-1	385	385	0
Tam Nga TÒ TuyÕt KNVC				139	3	4	-1	-1	328	328	0
Phiªu TuyÕt Xuyªn M©y KNVC				139	3	4	-1	-1	80	80	0
Nga Mi Ch­ëng  Ph¸p1KNVC				139	3	4	-1	-1	79	79	0
 Tø  T­îng §ång Quy KNVC				139	3	4	-1	-1	82	82	0
Phong S­¬ng To¸i ¶nh KNVC				139	3	4	-1	-1	380	380	0
Tèc ®é ®¸nh néi c«ng % (D­¬ng)				240	140	158	-1	-1	0	0	0
 Phong Hoa TuyÕt NguyÖt KNVC				139	3	4	-1	-1	99	99	0
Thóy Yªn  §ao  Ph¸pKNVC				139	3	4	-1	-1	95	95	0
Vò§· Lª Hoa KNVC				139	3	4	-1	-1	105	105	0
 Phong Cuèn Tµn TuyÕt KNVC				139	3	4	-1	-1	102	102	0
Thóy Yªn Song  §ao 1KNVC				139	3	4	-1	-1	97	97	0
Phong uyÓn t¸n TuyÕt KNVC				139	3	4	-1	-1	113	113	0
B¨ng  Tung Vô nh KNVC				139	3	3	-1	-1	336	336	0
B¨ng T©mKNVC				139	3	4	-1	-1	337	337	0
thêi gian ®éc ph¸t -%				164	7	9	-1	-1	0	0	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	112	126	-1	-1	0	0	0
§éc Ch­ëng KNVC				139	3	4	-1	-1	63	63	0
 Ngò §éc Ch­ëng  Ph¸pKNVC				139	3	4	-1	-1	62	62	0
 Minh KNVC				139	3	4	-1	-1	68	68	0
 Ngò §éc  §ao  Ph¸pKNVC				139	3	4	-1	-1	60	60	0
b¸ch §éc Xuyªn T©mKNVC				139	3	4	-1	-1	384	384	0
 Minh KNVC				139	3	4	-1	-1	74	74	0
M¸u §ao §éc KNVC				139	3	4	-1	-1	65	65	0
HuyÒn ¢m Tr¶m KNVC				139	3	4	-1	-1	355	355	0
§éc  S¸t Néi C«ng				172	650	700	-1	-1	0	0	0
©m Phong Thùc Cèt KNVC				139	3	4	-1	-1	353	353	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	240	261	-1	-1	0	0	0
Ph¶n KNVC				139	3	4	-1	-1	45	45	0
§­êng M«n ¸m KhÝKNVC				139	3	4	-1	-1	43	43	0
Truy T©m TiÔn KNVC				139	3	4	-1	-1	50	50	0
NhiÕp Hån NguyÖt ¶nh KNVC				139	3	4	-1	-1	339	339	0
Vò §x Lª Hoa Lª Hoa KNVC				139	3	4	-1	-1	302	302	0
Cöu Cung Phi TinhKNVC				139	3	4	-1	-1	342	342	0
m¹n Thiªn Hoa VòKNVC				139	3	4	-1	-1	54	54	0
LiÖt Háa Liªu Nguyªn KNVC				139	3	4	-1	-1	47	47	0
s¸c xuÊt T¨ng  S¸t  Th­¬ng 1				269	25	35	-1	-1	0	0	0
kiÕn Nh©n ThÇn  Thñ KNVC				139	3	4	-1	-1	122	122	0
C¸i Bang Ch­ëng  Ph¸pKNVC				139	3	4	-1	-1	116	116	0
Gi¸ng Long  Ch­ëng KNVC				139	3	4	-1	-1	274	274	0
Diªn M«n §a Tr¸i KNVC				139	3	4	-1	-1	119	119	0
C¸i Bang Bæng  Ph¸pKNVC				139	3	4	-1	-1	115	115	0
§· TrËn KNVC				139	3	4	-1	-1	124	124	0
Phi Long T¹i Thiªn !!!KNVC				139	3	4	-1	-1	357	357	0
Thiªn §Þa V« Cùc KNVC				139	3	4	-1	-1	359	359	0
Tèc ®é ®¸nh néi c«ng % (D­¬ng)				240	112	126	-1	-1	0	0	0
VÞ TRÝ Ch­a Cã Th«ng Tin				270	5	7	-1	-1	0	0	0
Ph¶n ChØ LiÖt KNVC				139	3	4	-1	-1	145	145	0
Thiªn NhÉn  §ao  Ph¸pKNVC				139	3	4	-1	-1	131	131	0
Th«i S¬n §iÒn h¶i 1KNVC				139	3	4	-1	-1	138	138	0
Thiªn Ngo¹i L­uTinhKNVC				139	3	4	-1	-1	362	362	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	180	201	-1	-1	0	0	0
Tµn D­¬ngTuyÖt M¸uKNVC				139	3	4	-1	-1	135	135	0
Thiªn NhÉn  Ph¸pKNVC				139	3	4	-1	-1	132	132	0
LiÖt Háa Liªu Thiªn KNVC				139	3	4	-1	-1	141	141	0
Lo¹n hoµn kÝch KNVC				139	3	4	-1	-1	361	361	0
T¨ng C«ng KÝch KÜ N¨ng %				243	105	120	-1	-1	0	0	0
S¸c XuÊt T¹o Thµnh Cho¸ng %				261	6	9	-1	-1	0	0	0
néL«iChØ KNVC				139	3	4	-1	-1	153	153	0
Vâ§ang KiÕm  Ph¸pKNVC				139	3	4	-1	-1	152	152	0
b¾c CÊp Nhi Phôc  Phôc1KNVC				139	3	4	-1	-1	164	164	0
Thiªn §Þa V« Cùc 1KNVC				139	3	4	-1	-1	365	365	0
h¶i NguyÖt KNVC				139	3	4	-1	-1	155	155	0
Vâ§ang KiÕm  Ph¸pKNVC				139	3	4	-1	-1	151	151	0
KiÕm Thiªn KNVC				139	3	4	-1	-1	158	158	0
Nh©n KiÕm Hîp NhÊt KNVC				139	3	4	-1	-1	368	368	0
H«  Phong  Ph¸pKNVC				139	3	4	-1	-1	169	169	0
C«n L«n KNVC				139	3	4	-1	-1	167	167	0
NhÊt KhÝ Tam Thanh Phï KNVC				139	3	4	-1	-1	178	178	0
Ng¹o TuyÕt Tiªu Phong KNVC				139	3	4	-1	-1	372	372	0
Cuång «i ChÊn §Þa KNVC				139	3	4	-1	-1	179	179	0
C«n Lu©n KiÕm  Ph¸pKNVC				139	3	4	-1	-1	168	168	0
Thiªn Õ TÊn L«iKNVC				139	3	4	-1	-1	172	172	0
L«i §éng Cöu Thiªn KNVC				139	3	4	-1	-1	375	375	0
 KimNghiÖp KNVC				139	3	4	-1	-1	1351	1351	0
Thiªn KNVC				139	3	4	-1	-1	1355	1355	0
KNVC				139	3	4	-1	-1	1360	1360	0
 MÖnh Hoµn  Tam KiÕm KNVC				139	3	4	-1	-1	1364	1364	0
Thanh  Phong KNVC				139	3	4	-1	-1	1372	1372	0
Long KiÕm KNVC				139	3	4	-1	-1	1376	1376	0
V©n KiÕm KNVC				139	3	4	-1	-1	1380	1380	0
Ph¸  Ngäc  KNVC				139	3	4	-1	-1	1382	1382	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Kim %				277	5	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Méc %				279	5	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thñy (DiÖu D­¬ng)				281	5	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Háa (DiÖu D­¬ng)				283	5	10	-1	-1	0	0	0
Gi¶m hiÖu qu¶ kh¾c chÕ cña b¶n th©n ®èi víi hÖ Thæ (DiÖu D­¬ng)				285	5	10	-1	-1	0	0	0
VÞ TRÝ Ch­a Cã Th«ng Tin				270	4	6	-1	-1	0	0	0
s¸c xuÊt §Ò  S¸t NÆng §¸nh 1				271	4	6	-1	-1	0	0	0
Bá Qua §ßn ®¸nh xa (DiÖu D­¬ng)				300	5	10	-1	-1	0	0	0
Thêi gian ®ãng b¨ng %				161	40	50	-1	-1	0	0	0
s¸c xuÊt Träng kÝch %				227	5	8	-1	-1	0	0	0
Tèc ®é ®¸nh néi c«ng % (D­¬ng)				240	30	45	-1	-1	0	0	0
 T¹o thµnh THêi GIan Tróng §éc  %				258	80	100	-1	-1	0	0	0
 T¹o thµnh s¸t th­¬ng cã thêi gian ho¹t ®éng				219	5	10	-1	-1	0	0	0
s¸c xuÊt T¨ng  S¸t  Th­¬ng 1				269	30	50	-1	-1	0	0	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	30	45	-1	-1	0	0	0
Sinh Lùc ( D­¬ng )				233	2000	3000	-1	-1	0	0	0
T¨ng C«ng KÝch KÜ N¨ng %				243	50	80	-1	-1	0	0	0
T¹o thµnh thêi gian cho¸ng				220	20	30	-1	-1	0	0	0
Håi Phôc Sinh Lùc				88	15	20	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	25	30	-1	-1	0	0	0
Tèc ®é §¸nh Ngo¹i C«ng (D­¬ng)				239	145	158	-1	-1	0	0	0
Tèc ®é ®¸nh néi c«ng % (D­¬ng)				240	145	158	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	8	8	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	15	15	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	28	28	-1	-1	0	0	0
Sinh Lùc Tèi §a %				234	40	40	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	5	5	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	10	10	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	15	15	-1	-1	0	0	0
Håi Phôc Sinh Lùc %				190	20	20	-1	-1	0	0	0
L­uc Cong Kich (D­¬ng)				249	1	1	-1	-1	0	0	0
